RespId,educ,race,gender,income_cat,voter_category
472293,High school or less,White,Male,Less than $40k,rarely/never
472294,High school or less,White,Female,Less than $40k,sporadic
472295,College,Black,Female,$125k or more,rarely/never
472297,Some college,Black,Female,$75-125k,always
472298,College,White,Female,$75-125k,always
472299,Some college,Black,Female,$40-75k,rarely/never
472300,College,White,Female,$125k or more,sporadic
472302,High school or less,Black,Female,$40-75k,sporadic
482466,College,White,Female,$75-125k,rarely/never
472303,College,White,Female,$125k or more,sporadic
472304,Some college,White,Male,Less than $40k,always
472305,High school or less,White,Male,$75-125k,rarely/never
472306,High school or less,White,Male,$75-125k,rarely/never
472307,High school or less,Black,Female,Less than $40k,sporadic
472309,College,White,Female,$40-75k,always
472310,Some college,White,Female,Less than $40k,always
472311,College,White,Male,$125k or more,rarely/never
472313,College,White,Male,$125k or more,sporadic
472314,Some college,White,Male,$40-75k,sporadic
472316,Some college,Hispanic,Male,$40-75k,sporadic
472317,High school or less,Hispanic,Female,$125k or more,sporadic
472319,Some college,Hispanic,Female,$75-125k,sporadic
472321,High school or less,White,Female,Less than $40k,rarely/never
472322,College,White,Male,$40-75k,always
472323,Some college,Black,Female,$75-125k,always
472325,Some college,White,Female,$40-75k,always
472326,College,White,Male,$125k or more,sporadic
472327,High school or less,White,Female,$75-125k,always
472328,College,White,Female,$75-125k,always
472329,Some college,White,Female,$75-125k,always
472331,College,White,Female,Less than $40k,sporadic
472333,College,Other/Mixed,Female,$40-75k,sporadic
472334,College,Other/Mixed,Male,$75-125k,always
472335,College,White,Female,$40-75k,sporadic
472336,High school or less,White,Male,$40-75k,rarely/never
472340,Some college,White,Male,$125k or more,rarely/never
472341,Some college,Black,Male,$75-125k,rarely/never
472343,College,White,Female,$40-75k,rarely/never
472348,College,White,Male,$40-75k,sporadic
472349,College,White,Female,$75-125k,always
472351,College,White,Female,$75-125k,rarely/never
472352,Some college,White,Female,$75-125k,rarely/never
472353,High school or less,White,Male,Less than $40k,always
472354,College,Hispanic,Male,$75-125k,sporadic
472355,Some college,White,Male,Less than $40k,rarely/never
472357,High school or less,White,Male,$75-125k,rarely/never
472358,Some college,Black,Male,$40-75k,rarely/never
472359,Some college,Black,Female,$40-75k,always
482524,High school or less,White,Male,Less than $40k,sporadic
472362,Some college,Other/Mixed,Male,$75-125k,sporadic
472363,College,White,Male,$125k or more,rarely/never
472364,Some college,White,Male,$40-75k,sporadic
472366,High school or less,White,Female,$125k or more,sporadic
472367,College,Black,Female,$125k or more,sporadic
472368,High school or less,White,Male,Less than $40k,rarely/never
472369,College,White,Male,$125k or more,rarely/never
472370,High school or less,White,Female,$40-75k,sporadic
472371,High school or less,Hispanic,Male,$40-75k,rarely/never
472372,High school or less,White,Male,$40-75k,always
472374,Some college,White,Female,$40-75k,always
472375,Some college,White,Male,Less than $40k,always
472377,High school or less,Hispanic,Female,$75-125k,rarely/never
472380,College,White,Female,Less than $40k,always
472381,High school or less,Hispanic,Male,$125k or more,rarely/never
472382,High school or less,Black,Male,Less than $40k,rarely/never
472384,College,White,Male,$75-125k,sporadic
472385,Some college,White,Female,$125k or more,sporadic
472386,College,Other/Mixed,Male,$125k or more,sporadic
472387,Some college,White,Male,$125k or more,rarely/never
472388,Some college,Black,Female,$40-75k,always
472391,College,Black,Male,$75-125k,sporadic
472393,High school or less,White,Female,Less than $40k,always
472394,Some college,White,Male,$40-75k,sporadic
482560,Some college,Hispanic,Male,$75-125k,sporadic
472396,Some college,White,Male,Less than $40k,sporadic
472397,College,White,Male,$75-125k,always
472398,Some college,White,Male,$125k or more,always
472399,High school or less,White,Male,Less than $40k,always
472400,College,White,Male,$125k or more,sporadic
472401,Some college,White,Male,Less than $40k,rarely/never
472403,College,White,Male,$125k or more,rarely/never
472404,Some college,Other/Mixed,Female,Less than $40k,always
472405,High school or less,White,Female,$75-125k,always
472406,College,Hispanic,Male,Less than $40k,sporadic
482573,Some college,Hispanic,Male,$75-125k,sporadic
472409,High school or less,Hispanic,Male,$40-75k,rarely/never
472410,College,White,Female,$40-75k,sporadic
482578,College,Hispanic,Male,$75-125k,sporadic
472411,High school or less,Other/Mixed,Female,Less than $40k,sporadic
472412,College,White,Male,$125k or more,sporadic
472413,High school or less,White,Female,$125k or more,rarely/never
472414,High school or less,Black,Female,$40-75k,sporadic
472415,High school or less,White,Female,$75-125k,always
472416,College,Other/Mixed,Male,$40-75k,sporadic
472417,High school or less,Hispanic,Male,$125k or more,sporadic
472419,College,Other/Mixed,Male,$125k or more,sporadic
472420,College,White,Male,$125k or more,sporadic
472421,High school or less,White,Female,Less than $40k,rarely/never
472423,College,White,Male,$75-125k,sporadic
472424,High school or less,White,Male,Less than $40k,sporadic
472425,Some college,White,Female,$125k or more,sporadic
472427,High school or less,White,Female,$40-75k,rarely/never
472430,High school or less,Black,Male,$75-125k,sporadic
472431,College,White,Female,$125k or more,sporadic
472432,High school or less,Black,Male,Less than $40k,always
472433,College,White,Female,$75-125k,always
472434,College,Other/Mixed,Female,$75-125k,sporadic
472436,Some college,White,Male,$40-75k,sporadic
472438,Some college,Hispanic,Female,Less than $40k,sporadic
472440,College,White,Male,$125k or more,always
472441,College,White,Male,$125k or more,rarely/never
472442,High school or less,White,Male,$40-75k,sporadic
472443,College,White,Male,$125k or more,rarely/never
472444,College,Black,Male,$75-125k,sporadic
472445,High school or less,Hispanic,Male,Less than $40k,always
472446,College,White,Male,$125k or more,always
482615,High school or less,Black,Female,$125k or more,always
472447,High school or less,White,Male,$40-75k,sporadic
472450,College,White,Female,$40-75k,always
472451,Some college,White,Female,$125k or more,rarely/never
472452,Some college,Black,Female,Less than $40k,sporadic
472454,Some college,White,Female,$125k or more,sporadic
482624,High school or less,White,Female,Less than $40k,sporadic
472455,College,White,Male,$125k or more,sporadic
472457,Some college,White,Female,Less than $40k,sporadic
472458,Some college,White,Male,$40-75k,always
482629,College,White,Female,$125k or more,sporadic
472459,Some college,White,Female,$75-125k,always
472460,College,Hispanic,Female,$40-75k,sporadic
482633,High school or less,Hispanic,Male,$75-125k,sporadic
472464,College,Black,Female,$75-125k,sporadic
472465,College,White,Male,$125k or more,sporadic
472466,College,White,Female,$40-75k,always
472468,College,Hispanic,Female,$75-125k,always
472471,Some college,White,Female,$40-75k,sporadic
472472,College,White,Male,$125k or more,sporadic
472473,Some college,Hispanic,Female,$75-125k,sporadic
472474,High school or less,White,Male,$40-75k,sporadic
472475,Some college,White,Female,$125k or more,always
472476,College,White,Male,$125k or more,always
472477,Some college,Black,Female,$40-75k,always
472478,College,White,Male,$125k or more,sporadic
472479,High school or less,White,Female,$40-75k,always
472480,College,White,Male,$75-125k,rarely/never
472482,College,White,Male,$125k or more,sporadic
472484,Some college,White,Female,Less than $40k,always
472485,College,Black,Male,$125k or more,sporadic
472488,High school or less,Hispanic,Female,Less than $40k,sporadic
472491,Some college,White,Male,$75-125k,rarely/never
472492,College,White,Male,Less than $40k,sporadic
472493,College,White,Female,$125k or more,sporadic
472494,Some college,White,Female,Less than $40k,sporadic
472497,High school or less,White,Male,$75-125k,always
472499,College,White,Female,$125k or more,always
472500,Some college,White,Male,$40-75k,sporadic
472501,High school or less,White,Female,Less than $40k,sporadic
472502,Some college,White,Female,$75-125k,always
472503,High school or less,White,Male,$125k or more,always
472504,High school or less,White,Male,$75-125k,always
472505,College,Hispanic,Male,$75-125k,always
472507,College,Hispanic,Male,$75-125k,sporadic
482680,College,Black,Male,$125k or more,sporadic
472508,Some college,White,Male,$125k or more,sporadic
472509,High school or less,Black,Female,Less than $40k,always
472511,Some college,White,Male,$75-125k,always
472512,College,White,Female,$125k or more,always
482686,College,Other/Mixed,Male,$75-125k,always
472517,College,White,Female,$75-125k,sporadic
472520,Some college,Black,Female,$75-125k,sporadic
472521,College,White,Female,$125k or more,rarely/never
472522,High school or less,White,Male,Less than $40k,sporadic
472523,College,White,Female,$75-125k,always
472525,High school or less,Hispanic,Male,Less than $40k,always
482700,Some college,White,Female,$75-125k,sporadic
472526,College,White,Male,$40-75k,always
472527,College,White,Male,$125k or more,always
472528,Some college,White,Female,$125k or more,always
472529,High school or less,White,Male,Less than $40k,always
472531,High school or less,White,Male,$125k or more,always
472532,Some college,White,Male,$40-75k,rarely/never
472533,College,Hispanic,Male,$75-125k,sporadic
472534,College,White,Female,$40-75k,rarely/never
472536,College,White,Male,$125k or more,always
472537,Some college,White,Female,$75-125k,rarely/never
472538,Some college,White,Male,$75-125k,sporadic
472539,High school or less,Other/Mixed,Male,Less than $40k,rarely/never
472540,High school or less,White,Female,$40-75k,sporadic
472541,High school or less,White,Male,$40-75k,sporadic
472542,College,White,Male,$75-125k,sporadic
472543,College,Other/Mixed,Male,$125k or more,sporadic
472544,High school or less,White,Female,$40-75k,rarely/never
472545,High school or less,White,Female,$40-75k,always
472546,High school or less,Black,Male,$75-125k,sporadic
472547,College,White,Female,$125k or more,always
472548,College,White,Male,$125k or more,sporadic
482726,Some college,White,Female,$75-125k,always
472549,Some college,Hispanic,Male,$40-75k,sporadic
472550,Some college,White,Male,$40-75k,sporadic
472551,College,Other/Mixed,Male,$75-125k,sporadic
472552,College,White,Male,Less than $40k,sporadic
472554,High school or less,Black,Male,$40-75k,rarely/never
472555,College,Other/Mixed,Male,$125k or more,rarely/never
472556,High school or less,Hispanic,Male,$75-125k,rarely/never
472559,High school or less,White,Female,Less than $40k,rarely/never
472560,College,White,Male,$125k or more,sporadic
472561,High school or less,White,Male,$40-75k,sporadic
472563,College,White,Female,$75-125k,sporadic
472564,Some college,Black,Female,Less than $40k,sporadic
472566,High school or less,Hispanic,Male,Less than $40k,always
472567,College,White,Male,$125k or more,sporadic
472568,High school or less,Hispanic,Female,$125k or more,sporadic
472570,College,Black,Male,$75-125k,always
472571,College,White,Male,$125k or more,sporadic
472573,Some college,Black,Male,Less than $40k,rarely/never
472576,High school or less,White,Male,Less than $40k,sporadic
472577,College,Black,Male,$40-75k,rarely/never
472578,College,White,Female,$125k or more,sporadic
472579,College,White,Male,$75-125k,sporadic
472580,Some college,Hispanic,Male,$75-125k,rarely/never
472581,Some college,White,Female,$40-75k,always
